timestamps,TP9,AF7,AF8,TP10,Marker0
1594927578.348,-60.547,-25.391,-40.039,-47.363,0
1594927578.352,-53.711,-24.414,-38.574,-44.434,0
1594927578.356,-49.316,-32.227,-38.574,-41.504,0
1594927578.359,-47.852,-35.156,-32.715,-34.180,0
1594927578.363,-39.062,-33.203,-27.832,-29.297,0
1594927578.367,-46.875,-28.809,-29.297,-30.762,0
1594927578.371,-33.691,-26.855,-31.250,-22.949,0
1594927578.375,-31.738,-31.738,-31.250,-25.391,0
1594927578.388,-32.715,-32.715,-33.691,-23.926,0
1594927578.392,-30.762,-32.227,-29.785,-15.137,0
1594927578.396,-38.574,-30.273,-23.926,-21.973,0
1594927578.400,-32.715,-30.762,-24.414,-28.809,0
1594927578.404,-24.902,-28.809,-23.438,-22.949,0
1594927578.408,-26.367,-20.020,-22.949,-24.414,0
1594927578.412,-37.598,-24.902,-22.461,-28.320,0
1594927578.415,-40.527,-25.879,-29.785,-28.320,0
1594927578.419,-39.062,-18.555,-36.621,-32.227,0
1594927578.423,-47.852,-22.461,-32.715,-42.480,0
1594927578.427,-41.016,-24.902,-40.039,-43.945,0
1594927578.431,-46.387,-26.855,-44.434,-48.340,0
1594927578.426,-42.480,-28.809,-37.109,-53.711,0
1594927578.430,-44.434,-29.297,-30.273,-40.527,0
1594927578.434,-50.781,-35.645,-32.715,-40.527,0
1594927578.438,-40.527,-33.691,-34.180,-32.227,0
1594927578.442,-34.668,-24.902,-32.227,-27.832,0
1594927578.446,-32.227,-24.414,-40.039,-41.992,0
1594927578.450,-31.738,-28.809,-36.133,-39.551,0
1594927578.453,-29.785,-30.273,-35.156,-35.645,0
1594927578.457,-39.062,-30.762,-38.574,-48.340,0
1594927578.461,-47.852,-30.762,-35.156,-54.199,0
1594927578.465,-49.316,-29.297,-31.738,-48.340,0
1594927578.469,-52.246,-26.855,-28.809,-50.293,0
1594927578.482,-47.363,-26.367,-30.273,-47.363,0
1594927578.486,-45.898,-28.809,-29.297,-41.016,0
1594927578.490,-49.316,-31.738,-19.531,-41.992,0
1594927578.494,-43.457,-30.273,-24.414,-43.945,0
1594927578.498,-33.203,-26.855,-36.133,-34.180,0
1594927578.502,-30.273,-33.203,-32.227,-24.414,0
1594927578.506,-38.086,-35.156,-35.645,-33.203,0
1594927578.509,-36.133,-29.297,-32.227,-38.086,0
1594927578.513,-38.086,-30.273,-26.367,-35.645,0
1594927578.517,-31.250,-33.203,-28.809,-34.668,0
1594927578.521,-27.832,-43.457,-31.738,-29.297,0
1594927578.525,-23.438,-41.504,-27.344,-25.879,0
1594927578.557,-16.602,-27.832,-25.391,-25.391,0
1594927578.561,-25.391,-20.508,-24.414,-23.926,0
1594927578.565,-26.367,-16.602,-21.973,-28.809,0
1594927578.569,-32.715,-20.996,-30.762,-25.879,0
1594927578.573,-35.645,-23.438,-32.715,-28.320,0
1594927578.577,-34.180,-23.926,-35.645,-37.109,0
1594927578.581,-31.250,-21.973,-36.621,-34.668,0
1594927578.584,-33.691,-22.949,-43.945,-36.621,0
1594927578.588,-40.039,-26.367,-42.480,-38.574,0
1594927578.592,-36.133,-31.250,-39.551,-39.551,0
1594927578.596,-41.504,-41.992,-50.293,-44.922,0
1594927578.600,-46.387,-42.480,-52.246,-42.969,0
1594927578.576,-46.875,-30.273,-49.805,-41.016,0
1594927578.580,-47.363,-28.320,-44.922,-37.109,0
1594927578.584,-40.527,-27.832,-44.922,-35.156,0
1594927578.588,-31.250,-20.996,-43.457,-35.645,0
1594927578.592,-31.250,-17.090,-33.691,-27.832,0
1594927578.596,-26.855,-18.555,-34.180,-24.414,0
1594927578.600,-28.320,-21.484,-35.156,-30.273,0
1594927578.603,-29.297,-17.578,-31.250,-29.297,0
1594927578.607,-36.621,-19.043,-31.738,-25.391,0
1594927578.611,-39.062,-23.926,-28.809,-22.949,0
1594927578.615,-36.621,-22.949,-28.809,-21.973,0
1594927578.619,-46.875,-24.414,-27.832,-20.996,0
1594927578.613,-44.922,-22.461,-24.414,-22.949,0
1594927578.617,-34.180,-15.625,-31.250,-25.391,0
1594927578.621,-34.668,-11.719,-29.785,-29.785,0
1594927578.625,-31.250,-10.742,-30.762,-21.973,0
1594927578.629,-37.598,-3.906,-32.227,-24.902,0
1594927578.633,-42.969,-3.418,-22.949,-33.691,0
1594927578.637,-39.062,-4.395,-19.531,-28.320,0
1594927578.640,-37.598,-3.906,-27.832,-24.414,0
1594927578.644,-25.879,-6.836,-29.297,-18.066,0
1594927578.648,-26.367,-3.906,-19.043,-22.949,0
1594927578.652,-26.855,-6.348,-18.066,-26.855,0
1594927578.656,-20.508,-10.742,-22.461,-20.996,0
1594927578.669,-25.879,-17.090,-22.949,-19.043,0
1594927578.673,-23.438,-16.602,-23.438,-22.949,0
1594927578.677,-16.602,-11.230,-23.438,-21.973,0
1594927578.681,-21.973,-14.648,-27.832,-30.762,0
1594927578.685,-23.438,-15.137,-30.273,-38.086,0
1594927578.689,-25.391,-18.066,-28.809,-35.645,0
1594927578.693,-40.527,-25.879,-32.715,-37.598,0
1594927578.696,-37.598,-26.367,-30.273,-35.156,0
1594927578.700,-38.086,-25.879,-32.715,-32.715,0
1594927578.704,-44.922,-34.668,-36.621,-37.598,0
1594927578.708,-33.203,-38.574,-37.598,-35.645,0
1594927578.712,-33.203,-38.574,-35.645,-30.762,0
1594927578.708,-43.945,-31.250,-28.809,-29.785,0
1594927578.712,-46.875,-21.484,-24.902,-21.484,0
1594927578.716,-40.527,-22.461,-24.414,-20.508,0
1594927578.720,-42.969,-23.926,-27.344,-20.508,0
1594927578.724,-40.527,-19.531,-25.879,-19.531,0
1594927578.728,-30.273,-22.461,-25.391,-18.066,0
1594927578.732,-27.832,-28.809,-25.879,-22.461,1
1594927578.735,-38.086,-29.297,-27.832,-29.297,0
1594927578.739,-41.504,-25.391,-31.738,-27.344,0
1594927578.743,-36.133,-16.602,-30.273,-26.367,0
1594927578.747,-31.738,-15.625,-31.738,-27.832,0
1594927578.751,-28.320,-21.484,-33.691,-25.879,0
1594927578.764,-31.738,-24.414,-32.227,-32.715,0
1594927578.768,-34.180,-19.043,-27.832,-43.457,0
1594927578.772,-36.133,-21.484,-33.691,-43.945,0
1594927578.776,-28.809,-35.156,-43.457,-47.363,0
1594927578.780,-24.414,-37.109,-45.898,-45.410,0
1594927578.784,-30.273,-24.902,-39.062,-39.062,0
1594927578.788,-36.133,-18.555,-29.785,-45.898,0
1594927578.791,-48.340,-19.531,-31.738,-39.551,0
1594927578.795,-46.387,-25.879,-30.273,-33.203,0
1594927578.799,-46.387,-28.320,-25.391,-34.180,0
1594927578.803,-54.688,-30.762,-29.297,-30.762,0
1594927578.807,-57.129,-30.273,-27.832,-34.180,0
1594927578.801,-50.293,-26.855,-29.785,-30.762,0
1594927578.805,-41.016,-22.949,-28.809,-25.391,0
1594927578.809,-33.203,-18.066,-27.832,-24.902,0
1594927578.813,-34.668,-24.902,-28.320,-19.043,0
1594927578.817,-39.551,-27.832,-22.461,-21.484,0
1594927578.821,-37.109,-28.320,-26.367,-27.344,0
1594927578.825,-38.574,-30.762,-29.297,-25.391,0
1594927578.828,-39.551,-24.414,-31.738,-31.738,0
1594927578.832,-41.504,-20.020,-31.250,-28.809,0
1594927578.836,-40.527,-19.043,-22.461,-25.879,0
1594927578.840,-33.691,-22.461,-25.879,-26.855,0
1594927578.844,-28.809,-25.879,-30.762,-30.762,0
1594927578.857,-32.715,-28.320,-28.809,-29.785,0
1594927578.861,-25.879,-27.832,-24.414,-32.715,0
1594927578.865,-29.785,-26.855,-24.902,-42.480,0
1594927578.869,-43.457,-32.715,-22.461,-33.203,0
1594927578.873,-35.645,-33.203,-22.949,-25.391,0
1594927578.877,-35.156,-32.715,-32.227,-26.855,0
1594927578.881,-33.203,-32.715,-35.645,-24.902,0
1594927578.884,-26.367,-28.809,-33.691,-28.809,0
1594927578.888,-24.902,-22.461,-27.832,-25.879,0
1594927578.892,-34.668,-20.020,-24.414,-26.855,0
1594927578.896,-39.551,-25.391,-35.156,-26.855,0
1594927578.900,-36.133,-23.926,-30.273,-30.273,0
1594927578.894,-40.527,-20.508,-23.438,-36.621,0
1594927578.898,-38.574,-28.809,-30.273,-36.621,0
1594927578.902,-30.762,-30.762,-33.203,-38.086,0
1594927578.906,-34.668,-28.320,-35.156,-36.621,0
1594927578.910,-45.898,-32.715,-32.715,-36.621,0
1594927578.914,-37.109,-31.738,-33.203,-36.133,0
1594927578.918,-28.809,-22.949,-31.738,-36.621,0
1594927578.921,-31.738,-29.785,-34.180,-39.062,0
1594927578.925,-29.297,-30.762,-37.109,-39.551,0
1594927578.929,-36.133,-27.344,-38.574,-40.039,0
1594927578.933,-42.480,-25.879,-37.109,-33.691,0
1594927578.937,-37.598,-19.531,-31.738,-31.738,0
1594927578.951,-37.109,-24.902,-37.109,-31.738,0
1594927578.955,-36.133,-25.391,-35.156,-28.809,0
1594927578.959,-36.133,-22.949,-29.297,-30.762,0
1594927578.963,-24.414,-24.902,-27.344,-31.250,0
1594927578.967,-26.367,-18.555,-27.344,-30.273,0
1594927578.971,-40.527,-22.461,-31.250,-30.762,0
1594927578.975,-35.156,-30.273,-26.855,-34.668,0
1594927578.978,-31.738,-23.926,-22.949,-35.156,0
1594927578.982,-33.691,-17.090,-25.391,-37.109,0
1594927578.986,-32.227,-20.020,-29.297,-40.527,0
1594927578.990,-31.250,-23.438,-30.273,-38.086,0
1594927578.994,-16.602,-24.902,-26.367,-34.180,0
1594927578.989,-23.926,-31.738,-22.461,-38.086,0
1594927578.993,-32.715,-31.738,-22.949,-38.574,0
1594927578.997,-22.461,-30.762,-26.855,-33.203,0
1594927579.001,-39.551,-30.273,-33.203,-36.133,0
1594927579.005,-33.203,-27.344,-31.738,-35.156,0
1594927579.009,-11.719,-28.809,-29.297,-33.203,0
1594927579.013,-26.855,-30.762,-28.809,-27.832,0
1594927579.016,-24.414,-30.273,-27.344,-22.949,0
1594927579.020,-21.484,-24.902,-26.855,-18.555,0
1594927579.024,-30.762,-20.020,-25.391,-17.578,0
1594927579.028,-24.902,-16.602,-25.391,-28.809,0
1594927579.032,-25.879,-19.043,-30.762,-28.320,0
1594927579.044,-29.297,-20.996,-34.668,-26.367,0
1594927579.048,-33.203,-21.973,-34.668,-26.367,0
1594927579.052,-37.109,-24.414,-33.691,-24.902,0
1594927579.056,-47.363,-15.137,-32.715,-29.297,0
1594927579.060,-47.363,-22.949,-31.738,-32.715,0
1594927579.064,-30.273,-30.762,-35.645,-30.273,0
1594927579.068,-31.250,-23.438,-29.297,-22.949,0
1594927579.071,-44.434,-30.762,-26.367,-33.203,0
1594927579.075,-45.898,-32.227,-35.156,-36.621,0
1594927579.079,-35.645,-24.902,-36.133,-32.715,0
1594927579.083,-35.645,-22.461,-32.715,-35.156,0
1594927579.087,-46.387,-21.484,-26.855,-29.297,0
1594927579.082,-46.875,-23.926,-37.109,-34.668,0
1594927579.086,-43.945,-27.832,-45.410,-43.945,0
1594927579.090,-33.691,-28.809,-37.598,-41.992,0
1594927579.094,-38.086,-24.902,-36.133,-36.621,0
1594927579.098,-47.852,-21.973,-37.109,-36.133,0
1594927579.102,-50.781,-20.996,-37.109,-39.062,0
1594927579.106,-52.246,-20.996,-34.180,-47.363,0
1594927579.109,-51.758,-29.785,-36.621,-51.758,0
1594927579.113,-54.688,-37.109,-36.133,-43.945,0
1594927579.117,-60.059,-38.086,-33.691,-46.387,0
1594927579.121,-44.922,-38.086,-31.738,-37.598,0
1594927579.125,-32.227,-39.062,-36.621,-23.926,0
1594927579.138,-38.086,-38.086,-41.504,-23.926,0
1594927579.142,-37.109,-33.203,-39.062,-26.855,0
1594927579.146,-43.945,-34.180,-39.551,-30.762,0
1594927579.150,-45.898,-33.691,-33.203,-30.273,0
1594927579.154,-44.922,-34.668,-42.969,-33.691,0
1594927579.158,-43.457,-34.180,-51.758,-37.598,0
1594927579.162,-35.156,-37.109,-32.715,-40.527,0
1594927579.165,-41.992,-41.992,-33.691,-38.574,0
1594927579.169,-45.898,-34.180,-43.457,-41.016,0
1594927579.173,-41.992,-39.062,-41.016,-43.945,0
1594927579.177,-36.621,-39.551,-41.992,-42.480,0
1594927579.181,-34.668,-32.227,-39.551,-44.922,0
1594927579.176,-40.527,-28.320,-36.133,-46.875,0
1594927579.180,-38.574,-28.320,-36.621,-43.945,0
1594927579.184,-27.832,-28.809,-37.109,-36.133,0
1594927579.188,-28.809,-24.902,-32.715,-35.645,0
1594927579.192,-38.574,-21.484,-29.297,-34.180,0
1594927579.196,-32.715,-23.926,-39.551,-29.785,0
1594927579.200,-35.156,-26.367,-37.598,-34.180,0
1594927579.203,-33.691,-32.227,-36.621,-27.832,0
1594927579.207,-33.691,-32.715,-41.504,-24.902,0
1594927579.211,-36.621,-30.762,-40.527,-30.762,0
1594927579.215,-40.039,-34.668,-40.039,-34.668,0
1594927579.219,-39.062,-29.297,-39.551,-34.668,0
1594927579.232,-33.691,-38.086,-40.039,-28.809,0
1594927579.236,-45.898,-34.180,-41.992,-30.273,0
1594927579.240,-49.316,-19.043,-42.480,-38.574,0
1594927579.244,-51.270,-23.926,-36.133,-41.992,0
1594927579.248,-53.223,-22.949,-34.180,-41.504,0
1594927579.252,-41.992,-30.762,-32.227,-42.969,0
1594927579.256,-45.410,-37.598,-27.832,-43.945,0
1594927579.259,-41.016,-30.273,-29.785,-38.574,0
1594927579.263,-30.762,-20.508,-31.738,-34.180,0
1594927579.267,-29.297,-21.484,-31.738,-36.621,0
1594927579.271,-35.156,-26.367,-36.621,-52.734,0
1594927579.275,-37.598,-23.438,-31.250,-54.199,0
1594927579.289,-37.598,-21.484,-27.832,-41.992,0
1594927579.293,-38.086,-28.809,-31.738,-39.551,0
1594927579.297,-37.109,-21.484,-32.715,-39.551,0
1594927579.301,-31.738,-9.766,-37.598,-37.598,0
1594927579.305,-34.180,-19.043,-31.250,-32.227,0
1594927579.309,-45.898,-28.809,-30.762,-39.551,0
1594927579.313,-48.340,-24.414,-26.367,-48.340,0
1594927579.316,-45.410,-21.973,-23.438,-36.621,0
1594927579.320,-51.758,-26.855,-30.273,-34.180,0
1594927579.324,-51.270,-25.879,-30.273,-42.480,0
1594927579.328,-48.828,-23.926,-30.273,-36.621,0
1594927579.332,-56.152,-20.508,-21.973,-31.738,0
1594927579.326,-49.316,-22.949,-24.414,-30.762,0
1594927579.330,-39.551,-21.484,-28.320,-27.344,0
1594927579.334,-44.434,-15.625,-27.832,-26.367,0
1594927579.338,-48.828,-19.043,-36.133,-24.902,0
1594927579.342,-43.945,-20.020,-37.109,-25.391,0
1594927579.346,-35.156,-16.602,-26.855,-20.996,0
1594927579.350,-33.203,-19.531,-24.414,-11.719,0
1594927579.353,-36.133,-23.438,-28.320,-27.344,0
1594927579.357,-35.156,-22.461,-36.621,-32.227,0
1594927579.361,-35.645,-22.461,-42.969,-25.391,0
1594927579.365,-33.203,-27.832,-41.504,-20.020,0
1594927579.369,-31.738,-43.457,-37.598,-23.926,0
1594927579.363,-33.691,-49.805,-36.133,-33.203,0
1594927579.367,-33.691,-38.086,-38.086,-30.762,0
1594927579.371,-29.785,-27.832,-34.180,-28.320,0
1594927579.375,-26.855,-18.555,-35.156,-31.738,0
1594927579.379,-32.715,-25.391,-33.203,-38.086,0
1594927579.383,-33.203,-36.621,-26.855,-41.504,0
1594927579.387,-32.715,-32.227,-31.250,-38.574,0
1594927579.390,-45.410,-29.785,-36.133,-33.203,0
1594927579.394,-51.758,-33.691,-37.109,-24.902,0
1594927579.398,-45.410,-33.203,-33.203,-26.855,0
1594927579.402,-45.410,-25.391,-28.320,-31.250,0
1594927579.406,-37.598,-25.391,-20.508,-27.832,0
1594927579.419,-41.504,-30.273,-22.949,-30.273,0
1594927579.423,-47.852,-23.438,-30.273,-35.645,0
1594927579.427,-43.457,-21.973,-25.879,-41.016,0
1594927579.431,-43.457,-24.414,-25.391,-43.945,0
1594927579.435,-43.945,-20.508,-36.133,-45.410,0
1594927579.439,-41.504,-20.508,-37.598,-40.527,0
1594927579.443,-32.715,-17.090,-33.203,-33.691,0
1594927579.446,-37.109,-20.996,-31.738,-29.297,0
1594927579.450,-33.691,-36.133,-27.344,-30.273,0
1594927579.454,-41.504,-36.133,-26.855,-33.691,0
1594927579.458,-49.805,-30.762,-20.020,-29.297,0
1594927579.462,-37.109,-26.855,-15.137,-24.902,0
1594927579.458,-27.832,-23.438,-18.066,-23.926,0
1594927579.462,-22.461,-22.949,-11.719,-28.809,0
1594927579.466,-23.926,-21.484,-15.625,-32.227,0
1594927579.470,-29.297,-19.043,-21.484,-22.461,0
1594927579.474,-30.762,-21.973,-17.090,-28.320,0
1594927579.478,-30.762,-27.832,-22.949,-33.691,0
1594927579.482,-30.762,-26.855,-25.391,-22.461,0
1594927579.485,-27.344,-32.227,-25.391,-18.555,0
1594927579.489,-26.855,-36.621,-25.879,-25.391,0
1594927579.493,-25.879,-33.203,-24.414,-32.715,0
1594927579.497,-26.367,-33.203,-28.320,-36.133,0
1594927579.501,-40.039,-30.762,-27.344,-36.621,0
1594927579.514,-48.340,-26.855,-25.391,-41.016,0
1594927579.518,-40.527,-30.273,-33.203,-43.457,0
1594927579.522,-47.363,-40.527,-33.203,-41.992,0
1594927579.526,-55.176,-44.922,-31.250,-48.340,0
1594927579.530,-55.176,-39.062,-35.645,-53.223,0
1594927579.534,-49.805,-34.668,-37.109,-50.781,0
1594927579.538,-52.246,-34.668,-31.738,-48.340,0
1594927579.541,-57.617,-26.855,-28.320,-56.152,0
1594927579.545,-59.082,-21.484,-32.227,-53.711,0
1594927579.549,-61.035,-28.320,-37.109,-58.594,0
1594927579.553,-45.898,-27.344,-35.645,-48.828,0
1594927579.557,-34.180,-21.484,-27.344,-36.133,0
1594927579.551,-40.527,-21.484,-24.414,-37.598,0
1594927579.555,-48.828,-31.250,-25.391,-33.691,0
1594927579.559,-34.180,-30.273,-29.297,-21.973,0
1594927579.563,-21.484,-24.414,-30.762,-21.484,0
1594927579.567,-29.785,-28.809,-29.785,-29.297,0
1594927579.571,-40.527,-31.738,-32.227,-29.297,0
1594927579.575,-41.016,-26.855,-35.156,-37.109,0
1594927579.578,-40.039,-29.785,-39.062,-41.016,0
1594927579.582,-39.551,-28.809,-41.016,-28.809,0
1594927579.586,-40.527,-21.484,-32.227,-26.367,0
1594927579.590,-29.785,-20.020,-30.762,-34.668,0
1594927579.594,-24.902,-25.879,-34.180,-34.668,0
1594927579.607,-32.715,-31.738,-33.203,-27.832,0
1594927579.611,-36.621,-30.273,-30.273,-28.320,0
1594927579.615,-41.992,-27.832,-28.809,-33.203,0
1594927579.619,-48.340,-33.203,-30.273,-39.062,0
1594927579.623,-44.434,-38.574,-29.297,-46.875,0
1594927579.627,-34.668,-40.527,-33.203,-46.387,0
1594927579.631,-41.992,-37.109,-30.273,-37.109,1
1594927579.634,-44.922,-28.809,-22.949,-33.203,0
1594927579.638,-43.945,-28.809,-21.973,-36.133,0
1594927579.642,-44.434,-28.320,-28.809,-44.434,0
1594927579.646,-32.227,-23.926,-31.250,-36.133,0
1594927579.650,-33.691,-22.461,-23.438,-34.668,0
1594927579.644,-45.410,-23.438,-20.508,-43.945,0
1594927579.648,-42.969,-22.461,-24.902,-48.828,0
1594927579.652,-36.621,-21.973,-26.855,-43.945,0
1594927579.656,-41.504,-22.461,-23.438,-31.250,0
1594927579.660,-45.410,-23.438,-29.785,-40.039,0
1594927579.664,-41.992,-20.996,-36.133,-42.480,0
1594927579.668,-34.180,-18.555,-37.109,-38.086,0
1594927579.671,-31.250,-27.832,-41.992,-42.480,0
1594927579.675,-28.320,-30.273,-41.504,-42.969,0
1594927579.679,-21.484,-23.926,-33.691,-44.922,0
1594927579.683,-17.578,-24.902,-28.809,-43.457,0
1594927579.687,-21.484,-23.926,-28.809,-40.039,0
1594927579.701,-29.785,-25.879,-32.227,-27.344,0
1594927579.705,-31.250,-23.438,-33.203,-21.973,0
1594927579.709,-29.785,-19.043,-35.645,-25.879,0
1594927579.713,-42.969,-25.879,-36.621,-24.414,0
1594927579.717,-54.688,-23.926,-33.691,-33.203,0
1594927579.721,-52.246,-18.555,-37.598,-37.109,0
1594927579.725,-49.805,-19.043,-30.273,-31.738,0
1594927579.728,-45.410,-15.137,-26.367,-36.621,0
1594927579.732,-38.086,-21.484,-27.344,-32.227,0
1594927579.736,-37.598,-25.391,-28.320,-27.344,0
1594927579.740,-49.316,-26.367,-33.691,-22.461,0
1594927579.744,-56.152,-28.320,-28.809,-18.555,0
1594927579.739,-41.504,-29.785,-28.320,-29.297,0
1594927579.743,-41.016,-35.156,-29.297,-33.691,0
1594927579.747,-38.086,-29.297,-31.250,-33.203,0
1594927579.751,-20.508,-20.996,-29.785,-32.227,0
1594927579.755,-14.648,-16.602,-23.438,-32.227,0
1594927579.759,-13.184,-19.043,-24.414,-31.738,0
1594927579.763,-19.531,-21.484,-24.414,-45.898,0
1594927579.766,-21.484,-21.484,-29.297,-52.246,0
1594927579.770,-22.461,-20.020,-29.297,-38.086,0
1594927579.774,-28.320,-15.137,-26.855,-37.109,0
1594927579.778,-28.320,-21.973,-34.180,-42.480,0
1594927579.782,-29.297,-32.715,-35.156,-43.457,0
1594927579.794,-38.086,-35.645,-30.762,-45.410,0
1594927579.798,-41.016,-34.180,-30.762,-44.434,0
1594927579.802,-34.180,-32.227,-32.227,-38.574,0
1594927579.806,-43.457,-36.621,-32.715,-48.828,0
1594927579.810,-52.734,-30.762,-31.738,-54.199,0
1594927579.814,-44.922,-24.902,-28.809,-43.945,0
1594927579.818,-40.527,-24.902,-29.785,-48.340,0
1594927579.821,-46.387,-25.391,-31.250,-54.688,0
1594927579.825,-49.805,-23.438,-31.250,-55.176,0
1594927579.829,-38.574,-20.508,-31.738,-55.664,0
1594927579.833,-36.621,-20.996,-32.715,-47.852,0
1594927579.837,-35.156,-23.926,-27.832,-41.016,0
1594927579.832,-36.133,-26.855,-30.762,-44.434,0
1594927579.836,-38.574,-22.461,-30.273,-39.551,0
1594927579.840,-35.645,-23.438,-27.832,-40.527,0
1594927579.844,-39.062,-31.738,-34.668,-47.363,0
1594927579.848,-30.273,-31.250,-36.621,-45.410,0
1594927579.852,-27.832,-25.879,-35.645,-47.363,0
1594927579.856,-37.598,-30.273,-33.203,-48.340,0
1594927579.859,-37.109,-30.273,-32.715,-38.574,0
1594927579.863,-41.016,-29.785,-37.109,-30.273,0
1594927579.867,-30.762,-25.879,-26.855,-34.668,0
1594927579.871,-26.855,-20.508,-27.344,-41.992,0
1594927579.875,-33.691,-19.043,-34.180,-43.457,0
1594927579.888,-39.062,-16.113,-30.762,-38.574,0
1594927579.892,-46.387,-6.348,-30.273,-41.504,0
1594927579.896,-32.227,0.488,-25.391,-41.016,0
1594927579.900,-21.484,-7.324,-24.414,-33.203,0
1594927579.904,-34.668,-16.113,-33.691,-36.133,0
1594927579.908,-46.387,-20.508,-36.133,-40.039,0
1594927579.912,-47.852,-22.461,-31.250,-37.598,0
1594927579.915,-41.504,-23.438,-31.250,-39.551,0
1594927579.919,-37.598,-23.438,-37.598,-43.457,0
1594927579.923,-32.227,-19.043,-36.133,-39.062,0
1594927579.927,-20.020,-11.719,-35.156,-35.156,0
1594927579.931,-30.273,-11.230,-33.691,-35.645,0
1594927579.926,-39.062,-12.207,-28.809,-37.109,0
1594927579.930,-40.527,-16.113,-33.691,-39.551,0
1594927579.934,-36.621,-18.555,-39.062,-41.504,0
1594927579.938,-26.855,-11.230,-34.180,-38.086,0
1594927579.942,-22.949,-10.254,-28.809,-29.297,0
1594927579.946,-20.996,-11.719,-31.738,-26.855,0
1594927579.950,-25.391,-11.719,-29.785,-27.344,0
1594927579.953,-25.879,-12.695,-27.832,-20.020,0
1594927579.957,-20.996,-15.137,-29.297,-14.160,0
1594927579.961,-32.227,-20.508,-26.367,-22.461,0
1594927579.965,-35.645,-22.949,-27.344,-27.344,0
1594927579.969,-25.391,-22.461,-31.738,-26.855,0
1594927579.983,-36.621,-22.949,-33.203,-24.902,0
1594927579.987,-36.133,-24.902,-30.762,-18.066,0
1594927579.991,-37.109,-26.855,-32.715,-28.809,0
1594927579.995,-45.410,-22.949,-29.785,-28.809,0
1594927579.999,-47.363,-22.461,-29.785,-23.926,0
1594927580.003,-54.688,-28.320,-30.273,-31.250,0
1594927580.007,-46.875,-30.273,-30.273,-30.762,0
1594927580.010,-48.828,-24.902,-36.621,-32.715,0
1594927580.014,-47.852,-26.367,-35.156,-33.691,0
1594927580.018,-39.062,-25.391,-30.762,-30.762,0
1594927580.022,-37.598,-27.344,-35.645,-27.344,0
1594927580.026,-39.551,-22.461,-29.785,-26.855,0
1594927580.019,-28.809,-15.137,-23.926,-29.785,0
1594927580.023,-25.879,-19.043,-29.297,-27.832,0
1594927580.027,-30.762,-20.020,-33.691,-24.414,0
1594927580.031,-34.668,-25.879,-37.109,-28.320,0
1594927580.035,-41.992,-27.344,-32.227,-40.039,0
1594927580.039,-44.434,-30.762,-32.227,-41.016,0
1594927580.043,-45.410,-38.574,-35.645,-47.363,0
1594927580.046,-50.781,-38.574,-35.645,-56.152,0
1594927580.050,-50.293,-34.668,-36.621,-40.039,0
1594927580.054,-37.598,-28.320,-31.250,-38.086,0
1594927580.058,-37.109,-24.414,-29.785,-47.363,0
1594927580.062,-41.504,-26.855,-37.109,-50.293,0
1594927580.076,-37.109,-33.691,-41.504,-46.387,0
1594927580.080,-47.852,-32.715,-35.645,-50.293,0
1594927580.084,-54.199,-34.180,-39.551,-54.688,0
1594927580.088,-53.711,-34.668,-43.457,-46.387,0
1594927580.092,-50.293,-30.762,-39.551,-39.062,0
1594927580.096,-49.805,-38.574,-41.992,-46.387,0
1594927580.100,-48.340,-33.203,-39.551,-48.828,0
1594927580.103,-48.340,-30.762,-40.527,-44.434,0
1594927580.107,-46.387,-37.109,-42.969,-52.734,0
1594927580.111,-44.922,-42.480,-45.410,-51.758,0
1594927580.115,-47.363,-39.551,-41.504,-36.621,0
1594927580.119,-38.574,-30.762,-33.203,-33.691,0
1594927580.113,-36.621,-26.855,-27.832,-40.039,0
1594927580.117,-43.945,-22.949,-22.461,-39.062,0
1594927580.121,-40.039,-23.926,-23.438,-40.527,0
1594927580.125,-35.156,-28.809,-28.320,-35.645,0
1594927580.129,-40.527,-30.273,-31.738,-39.551,0
1594927580.133,-44.434,-33.203,-37.598,-46.387,0
1594927580.137,-41.992,-29.785,-36.133,-53.711,0
1594927580.140,-41.016,-26.855,-38.574,-54.199,0
1594927580.144,-41.016,-29.785,-44.434,-43.945,0
1594927580.148,-48.340,-26.367,-36.133,-50.293,0
1594927580.152,-51.758,-26.367,-32.715,-48.828,0
1594927580.156,-39.551,-23.438,-33.691,-38.086,0
1594927580.169,-39.062,-23.438,-32.715,-33.203,0
1594927580.173,-39.062,-26.855,-37.109,-40.039,0
1594927580.177,-45.898,-27.344,-37.109,-38.086,0
1594927580.181,-45.898,-39.062,-33.691,-27.344,0
1594927580.185,-39.551,-46.875,-38.574,-32.715,0
1594927580.189,-40.527,-41.016,-39.551,-38.086,0
1594927580.193,-44.434,-33.691,-35.156,-39.062,0
1594927580.196,-46.875,-35.156,-36.133,-43.945,0
1594927580.200,-36.133,-34.668,-41.016,-49.316,0
1594927580.204,-29.785,-32.227,-41.016,-42.480,0
1594927580.208,-20.996,-33.691,-38.574,-35.645,0
1594927580.212,-23.926,-33.691,-30.762,-30.762,0
1594927580.208,-33.691,-30.273,-32.715,-33.691,0
1594927580.212,-33.203,-39.551,-39.551,-41.992,0
1594927580.216,-37.598,-45.410,-37.109,-43.945,0
1594927580.220,-34.668,-35.156,-29.785,-36.133,0
1594927580.224,-39.551,-32.227,-28.320,-39.551,0
