timestamps,TP9,AF7,AF8,TP10,Marker0
1594927399.293,-29.297,-30.273,-25.879,-33.203,0
1594927399.306,-31.250,-27.832,-23.926,-35.156,0
1594927399.310,-35.156,-36.621,-24.902,-35.156,0
1594927399.314,-40.039,-36.621,-27.344,-33.203,0
1594927399.318,-38.574,-33.691,-26.367,-28.320,0
1594927399.322,-34.180,-34.668,-49.316,-34.668,0
1594927399.326,-36.621,-32.715,-54.199,-39.551,0
1594927399.330,-39.062,-26.367,-36.621,-37.109,0
1594927399.333,-32.715,-19.531,-37.109,-36.621,0
1594927399.337,-29.785,-20.508,-38.574,-41.504,0
1594927399.341,-36.621,-19.531,-41.016,-41.504,0
1594927399.345,-40.039,-23.926,-40.039,-49.316,0
1594927399.349,-37.598,-21.973,-33.691,-46.875,0
1594927399.343,-39.062,-20.020,-27.344,-40.527,0
1594927399.347,-40.039,-21.973,-26.367,-45.898,0
1594927399.351,-43.945,-25.391,-27.832,-42.969,0
1594927399.355,-45.410,-30.273,-25.391,-30.762,0
1594927399.359,-42.969,-33.203,-28.320,-30.273,0
1594927399.363,-40.527,-32.715,-31.250,-37.598,0
1594927399.367,-40.527,-37.109,-30.762,-45.898,0
1594927399.370,-46.875,-42.480,-26.367,-43.945,0
1594927399.374,-49.316,-41.992,-28.809,-39.062,0
1594927399.378,-41.504,-37.598,-33.203,-32.227,0
1594927399.382,-44.434,-36.133,-36.133,-37.109,0
1594927399.386,-44.434,-40.039,-37.109,-44.922,0
1594927399.400,-40.039,-44.922,-27.344,-35.156,0
1594927399.404,-50.293,-45.898,-20.996,-36.621,0
1594927399.408,-51.758,-48.340,-20.020,-34.180,0
1594927399.412,-49.316,-44.922,-19.531,-38.086,0
1594927399.416,-46.387,-36.621,-18.555,-41.992,0
1594927399.420,-42.969,-40.039,-22.461,-37.109,0
1594927399.424,-44.434,-48.340,-28.320,-39.551,0
1594927399.427,-46.387,-48.340,-27.832,-42.480,0
1594927399.431,-42.969,-42.480,-18.555,-40.039,0
1594927399.435,-30.273,-39.551,-13.184,-23.438,0
1594927399.439,-24.902,-39.062,-11.230,-19.043,0
1594927399.443,-30.762,-41.504,-12.695,-24.902,0
1594927399.437,-34.180,-41.504,-13.672,-27.344,0
1594927399.441,-35.156,-39.551,-12.695,-29.297,0
1594927399.445,-42.969,-38.574,-18.066,-31.738,0
1594927399.449,-44.922,-35.645,-16.113,-26.855,0
1594927399.453,-45.898,-35.156,-15.625,-25.879,0
1594927399.457,-44.434,-36.133,-20.996,-38.086,0
1594927399.461,-31.738,-38.574,-8.301,-41.016,0
1594927399.464,-30.273,-41.016,-7.324,-42.969,0
1594927399.468,-27.344,-47.852,-20.996,-48.828,0
1594927399.472,-26.855,-50.781,-18.555,-45.410,0
1594927399.476,-29.297,-45.410,-14.648,-50.781,0
1594927399.480,-28.320,-41.504,-13.672,-58.594,0
1594927399.493,-34.180,-36.133,-7.324,-48.340,0
1594927399.497,-44.434,-34.668,-8.301,-41.992,0
1594927399.501,-47.363,-34.180,-10.742,-39.551,0
1594927399.505,-49.805,-30.762,-9.277,-36.621,0
1594927399.509,-47.852,-26.855,-12.207,-34.668,0
1594927399.513,-36.133,-24.414,-13.184,-34.180,0
1594927399.517,-38.574,-29.785,-14.160,-31.738,0
1594927399.520,-42.480,-29.785,-19.531,-25.391,0
1594927399.524,-38.574,-22.949,-12.695,-16.602,0
1594927399.528,-34.180,-21.973,-8.301,-8.789,0
1594927399.532,-30.273,-26.855,-13.672,-11.719,0
1594927399.536,-28.320,-33.203,-17.578,-20.996,0
1594927399.531,-36.133,-34.668,-22.949,-28.320,0
1594927399.535,-41.504,-29.785,-20.996,-29.297,0
1594927399.539,-42.480,-29.297,-21.973,-34.668,0
1594927399.543,-39.062,-52.246,-28.320,-33.691,0
1594927399.547,-35.156,-49.316,-29.297,-34.668,0
1594927399.551,-37.109,-40.527,-25.879,-34.668,0
1594927399.555,-35.645,-41.016,-28.320,-33.203,0
1594927399.558,-30.273,-35.156,-32.227,-37.109,0
1594927399.562,-32.227,-36.621,-41.992,-44.434,0
1594927399.566,-42.969,-45.898,-49.805,-44.434,0
1594927399.570,-47.852,-42.480,-47.363,-40.039,0
1594927399.574,-45.898,-32.715,-48.340,-38.086,0
1594927399.606,-46.875,-36.621,-47.363,-29.785,0
1594927399.610,-46.387,-42.480,-44.922,-39.062,0
1594927399.614,-49.316,-45.410,-42.969,-45.898,0
1594927399.618,-52.734,-43.945,-40.039,-44.434,0
1594927399.622,-46.387,-40.527,-43.457,-43.457,0
1594927399.626,-47.852,-42.969,-45.410,-44.434,0
1594927399.630,-50.781,-35.645,-45.410,-45.410,0
1594927399.633,-45.898,-27.832,-44.922,-36.621,0
1594927399.637,-52.246,-36.621,-37.109,-43.457,0
1594927399.641,-57.129,-38.086,-53.223,-44.434,0
1594927399.645,-63.477,-38.086,-62.012,-41.992,0
1594927399.649,-57.129,-37.598,-48.828,-41.016,0
1594927399.626,-45.898,-32.715,-41.504,-40.039,0
1594927399.630,-39.551,-32.227,-36.621,-40.039,0
1594927399.634,-33.691,-38.574,-36.133,-42.480,0
1594927399.638,-31.250,-44.434,-39.062,-44.434,0
1594927399.642,-32.715,-46.387,-36.133,-35.156,0
1594927399.646,-31.250,-46.387,-33.691,-36.621,0
1594927399.650,-31.250,-40.527,-35.156,-42.969,0
1594927399.653,-33.203,-41.016,-34.668,-46.387,0
1594927399.657,-35.156,-42.480,-33.203,-45.410,0
1594927399.661,-35.156,-48.340,-35.645,-39.551,0
1594927399.665,-33.203,-50.293,-37.598,-42.969,0
1594927399.669,-32.227,-41.992,-37.598,-46.387,0
1594927399.681,-30.273,-43.945,-35.645,-38.574,0
1594927399.685,-26.855,-45.410,-37.109,-36.621,0
1594927399.689,-29.785,-41.016,-40.527,-38.086,0
1594927399.693,-30.762,-32.227,-33.203,-32.227,0
1594927399.697,-25.879,-20.020,-32.715,-30.762,0
1594927399.701,-31.738,-26.367,-34.668,-38.086,0
1594927399.705,-40.039,-40.527,-33.691,-53.223,0
1594927399.708,-43.457,-43.945,-34.180,-43.457,0
1594927399.712,-47.852,-46.875,-27.344,-39.551,0
1594927399.716,-46.875,-44.434,-24.414,-50.781,0
1594927399.720,-44.434,-40.039,-27.832,-48.828,0
1594927399.724,-47.852,-43.945,-32.715,-46.875,0
1594927399.718,-49.805,-41.016,-34.180,-50.293,0
1594927399.722,-41.504,-30.762,-27.344,-44.434,0
1594927399.726,-40.039,-30.762,-33.203,-41.992,0
1594927399.730,-42.969,-32.227,-42.969,-36.133,0
1594927399.734,-41.504,-36.621,-44.922,-30.273,0
1594927399.738,-41.016,-38.574,-35.645,-38.086,0
1594927399.742,-41.992,-30.273,-30.762,-36.621,0
1594927399.745,-40.527,-27.344,-36.621,-32.715,0
1594927399.749,-34.180,-30.273,-38.574,-33.203,0
1594927399.753,-31.738,-32.715,-41.016,-31.250,0
1594927399.757,-27.832,-31.250,-39.551,-25.879,0
1594927399.761,-18.066,-26.367,-32.715,-17.090,0
1594927399.775,-20.508,-25.391,-37.598,-26.367,0
1594927399.779,-22.949,-28.320,-47.363,-35.645,0
1594927399.783,-21.484,-28.809,-48.828,-26.855,0
1594927399.787,-30.273,-30.273,-45.898,-29.785,0
1594927399.791,-29.785,-32.227,-42.969,-34.668,0
1594927399.795,-33.203,-33.691,-43.457,-39.062,0
1594927399.799,-34.668,-35.645,-41.504,-35.156,0
1594927399.802,-31.738,-31.738,-39.551,-27.832,0
1594927399.806,-35.645,-26.855,-38.086,-37.598,0
1594927399.810,-41.992,-33.203,-39.062,-45.410,0
1594927399.814,-41.504,-39.551,-37.598,-41.504,0
1594927399.818,-35.645,-41.016,-34.668,-35.645,0
1594927399.812,-40.527,-39.551,-36.133,-41.016,0
1594927399.816,-46.387,-35.645,-31.250,-44.434,0
1594927399.820,-49.805,-28.809,-20.508,-38.086,0
1594927399.824,-41.504,-25.879,-17.090,-31.738,0
1594927399.828,-37.598,-34.668,-24.414,-33.203,0
1594927399.832,-47.852,-31.738,-30.762,-37.598,0
1594927399.836,-51.270,-27.832,-27.832,-36.621,0
1594927399.839,-41.992,-34.180,-24.902,-33.691,0
1594927399.843,-35.645,-35.156,-24.902,-32.715,0
1594927399.847,-35.645,-35.645,-31.250,-30.273,0
1594927399.851,-41.016,-38.086,-33.691,-38.574,0
1594927399.855,-37.598,-33.203,-32.227,-43.457,0
1594927399.868,-30.762,-24.902,-32.227,-44.434,0
1594927399.872,-30.762,-21.484,-32.715,-43.457,0
1594927399.876,-38.086,-23.926,-41.992,-46.875,0
1594927399.880,-39.062,-28.809,-40.527,-45.410,0
1594927399.884,-33.691,-30.762,-37.109,-36.621,0
1594927399.888,-34.180,-25.879,-38.574,-34.180,0
1594927399.892,-36.133,-37.109,-35.156,-38.086,0
1594927399.895,-34.180,-47.852,-40.527,-38.574,0
1594927399.899,-36.133,-47.363,-39.551,-38.086,0
1594927399.903,-31.738,-45.410,-39.551,-43.457,0
1594927399.907,-30.762,-47.363,-39.062,-41.016,0
1594927399.911,-40.527,-47.363,-35.645,-39.551,0
1594927399.906,-41.504,-44.922,-34.180,-38.086,0
1594927399.910,-38.574,-44.922,-32.227,-35.156,0
1594927399.914,-37.598,-44.434,-32.227,-33.203,0
1594927399.918,-41.504,-45.898,-32.715,-31.738,1
1594927399.922,-45.410,-51.270,-32.227,-38.086,0
1594927399.926,-41.992,-47.363,-25.879,-40.039,0
1594927399.930,-48.340,-40.527,-23.926,-39.062,0
1594927399.933,-45.898,-40.039,-22.949,-37.109,0
1594927399.937,-42.480,-36.133,-23.438,-35.645,0
1594927399.941,-44.434,-37.109,-27.832,-27.344,0
1594927399.945,-37.598,-38.086,-20.996,-22.461,0
1594927399.949,-41.016,-33.203,-19.043,-24.414,0
1594927399.962,-50.293,-35.645,-26.367,-33.203,0
1594927399.966,-47.852,-44.434,-26.367,-36.133,0
1594927399.970,-39.062,-44.922,-35.156,-35.645,0
1594927399.974,-37.109,-40.039,-38.086,-34.668,0
1594927399.978,-38.086,-44.922,-24.414,-29.785,0
1594927399.982,-42.969,-47.852,-21.484,-33.691,0
1594927399.986,-39.551,-38.574,-19.043,-35.156,0
1594927399.989,-35.645,-42.480,-34.180,-33.691,0
1594927399.993,-47.852,-45.410,-38.086,-44.434,0
1594927399.997,-49.805,-43.457,-27.344,-46.875,0
1594927400.001,-45.410,-45.410,-30.273,-42.480,0
1594927400.005,-43.457,-45.898,-28.809,-42.480,0
1594927400.000,-46.387,-45.898,-30.273,-48.340,0
1594927400.004,-49.805,-44.434,-36.621,-48.340,0
1594927400.008,-40.527,-29.785,-30.273,-39.551,0
1594927400.012,-35.156,-11.230,-25.391,-34.180,0
1594927400.016,-37.598,-20.508,-30.762,-35.156,0
1594927400.020,-39.062,-34.180,-41.992,-30.273,0
1594927400.024,-37.109,-25.879,-47.363,-32.715,0
1594927400.027,-34.668,-17.090,-45.410,-26.855,0
1594927400.031,-33.691,-19.531,-45.898,-26.367,0
1594927400.035,-41.016,-29.785,-58.594,-33.203,0
1594927400.039,-45.410,-31.250,-62.988,-26.367,0
1594927400.043,-49.805,-37.598,-51.758,-25.391,0
1594927400.056,-55.664,-48.828,-52.246,-28.809,0
1594927400.060,-52.246,-44.922,-50.293,-27.344,0
1594927400.064,-46.387,-42.969,-42.480,-31.738,0
1594927400.068,-52.246,-44.922,-45.898,-43.457,0
1594927400.072,-49.805,-45.898,-56.152,-41.504,0
1594927400.076,-44.434,-44.922,-42.969,-34.668,0
1594927400.080,-39.062,-47.363,-32.715,-28.809,0
1594927400.083,-33.691,-45.410,-35.156,-23.926,0
1594927400.087,-35.156,-43.945,-30.762,-29.297,0
1594927400.091,-37.598,-45.410,-31.738,-29.297,0
1594927400.095,-38.574,-54.199,-30.273,-33.203,0
1594927400.099,-33.691,-59.570,-23.926,-41.992,0
1594927400.094,-33.203,-46.875,-16.113,-41.992,0
1594927400.098,-37.598,-49.316,-11.230,-44.434,0
1594927400.102,-40.527,-51.758,-15.137,-39.551,0
1594927400.106,-39.551,-44.434,-4.395,-31.738,0
1594927400.110,-36.621,-44.434,6.348,-28.320,0
1594927400.114,-38.574,-51.758,-3.906,-29.297,0
1594927400.118,-41.992,-47.852,-8.789,-37.109,0
1594927400.121,-48.340,-62.500,-11.719,-41.016,0
1594927400.125,-49.316,-62.012,-14.648,-39.551,0
1594927400.129,-45.898,-30.762,-17.090,-32.715,0
1594927400.133,-43.945,-19.531,-20.020,-29.297,0
1594927400.137,-36.621,-18.555,-21.484,-31.738,0
1594927400.150,-37.598,-20.508,-22.949,-32.227,0
1594927400.154,-39.551,-27.344,-30.273,-29.785,0
1594927400.158,-41.016,-36.133,-33.691,-14.648,0
1594927400.162,-46.387,-36.621,-31.738,-26.855,0
1594927400.166,-41.016,-39.551,-28.809,-44.922,0
1594927400.170,-38.574,-38.574,-21.484,-35.645,0
1594927400.174,-45.410,-32.715,-19.043,-39.062,0
1594927400.177,-52.246,-40.039,-21.973,-38.086,0
1594927400.181,-54.199,-37.598,-19.043,-33.691,0
1594927400.185,-52.246,-33.203,-17.090,-30.762,0
1594927400.189,-55.664,-35.156,-20.996,-24.902,0
1594927400.193,-57.617,-32.227,-25.879,-28.809,0
1594927400.187,-51.758,-26.367,-23.438,-34.180,0
1594927400.191,-39.551,-14.160,-20.508,-34.668,0
1594927400.195,-33.691,-11.230,-19.531,-29.785,0
1594927400.199,-32.227,-19.531,-22.461,-23.926,0
1594927400.203,-31.738,-26.855,-30.762,-26.855,0
1594927400.207,-34.668,-19.043,-26.855,-25.391,0
1594927400.211,-27.832,-22.949,-22.949,-25.879,0
1594927400.214,-24.902,-31.250,-25.391,-40.039,0
1594927400.218,-34.668,-26.855,-31.738,-44.434,0
1594927400.222,-33.203,-31.250,-42.969,-43.457,0
1594927400.226,-28.320,-34.668,-35.645,-38.574,0
1594927400.230,-32.715,-36.621,-25.391,-37.109,0
1594927400.243,-34.668,-40.039,-26.367,-40.527,0
1594927400.247,-28.809,-39.551,-31.738,-41.992,0
1594927400.251,-22.461,-37.598,-36.133,-43.457,0
1594927400.255,-17.090,-30.273,-31.250,-43.945,0
1594927400.259,-21.484,-26.855,-34.668,-42.480,0
1594927400.263,-25.391,-27.344,-37.109,-34.180,0
1594927400.267,-27.832,-24.902,-29.297,-23.926,0
1594927400.270,-29.297,-26.855,-24.414,-14.648,0
1594927400.274,-39.062,-32.715,-25.391,-16.602,0
1594927400.278,-51.270,-40.527,-30.273,-18.555,0
1594927400.282,-52.246,-44.434,-27.832,-21.484,0
1594927400.286,-50.781,-48.340,-27.344,-23.926,0
1594927400.281,-48.828,-35.645,-25.879,-21.484,0
1594927400.285,-51.270,-23.438,-21.973,-25.391,0
1594927400.289,-55.176,-25.879,-28.320,-27.832,0
1594927400.293,-47.363,-28.809,-25.879,-27.832,0
1594927400.297,-38.086,-31.250,-16.602,-31.738,0
1594927400.301,-45.410,-29.297,-34.668,-34.180,0
1594927400.305,-44.434,-33.691,-40.527,-35.645,0
1594927400.308,-41.504,-39.551,-21.973,-31.738,0
1594927400.312,-38.574,-34.180,-21.973,-29.785,0
1594927400.316,-36.133,-31.738,-26.855,-29.785,0
1594927400.320,-40.039,-30.762,-31.250,-36.621,0
1594927400.324,-43.457,-25.879,-34.180,-39.062,0
1594927400.337,-40.527,-27.832,-26.367,-36.133,0
1594927400.341,-39.551,-32.227,-25.391,-37.109,0
1594927400.345,-35.156,-29.297,-31.738,-27.344,0
1594927400.349,-26.855,-23.438,-27.344,-29.785,0
1594927400.353,-34.668,-23.926,-26.367,-37.109,0
1594927400.357,-40.527,-30.762,-33.203,-34.668,0
1594927400.361,-37.109,-37.598,-37.109,-35.645,0
1594927400.364,-41.992,-47.852,-33.203,-37.598,0
1594927400.368,-44.434,-51.270,-27.832,-41.016,0
1594927400.372,-42.969,-45.898,-31.250,-45.410,0
1594927400.376,-48.828,-33.691,-34.668,-51.758,0
1594927400.380,-51.270,-30.762,-36.133,-47.363,0
1594927400.376,-45.898,-32.227,-32.227,-37.598,0
1594927400.380,-43.945,-33.691,-33.203,-35.156,0
1594927400.384,-42.480,-34.180,-34.668,-34.668,0
1594927400.388,-41.992,-32.227,-29.297,-39.062,0
1594927400.392,-41.504,-39.062,-30.762,-37.109,0
1594927400.396,-38.086,-36.133,-30.273,-32.227,0
1594927400.400,-39.062,-30.762,-28.809,-37.109,0
1594927400.403,-42.969,-34.668,-26.855,-31.738,0
1594927400.407,-37.598,-39.062,-30.273,-29.785,0
1594927400.411,-29.785,-35.156,-30.273,-36.621,0
1594927400.415,-32.715,-32.715,-23.926,-47.363,0
1594927400.419,-29.297,-28.320,-23.438,-51.270,0
1594927400.431,-25.391,-11.230,-23.438,-47.363,0
1594927400.435,-29.297,-20.508,-24.902,-42.969,0
1594927400.439,-33.203,-33.691,-27.832,-36.133,0
1594927400.443,-29.297,-35.645,-22.949,-35.156,0
1594927400.447,-30.762,-42.969,-24.414,-33.691,0
1594927400.451,-34.668,-35.645,-28.809,-42.480,0
1594927400.455,-28.809,-30.273,-26.367,-43.945,0
1594927400.458,-28.809,-30.273,-23.926,-32.227,0
1594927400.462,-33.691,-24.902,-15.137,-36.621,0
1594927400.466,-34.180,-32.227,-21.484,-40.527,0
1594927400.470,-30.762,-39.062,-34.180,-37.109,0
1594927400.474,-26.367,-37.598,-30.762,-30.762,0
1594927400.468,-40.039,-38.086,-25.391,-29.297,0
1594927400.472,-44.434,-34.668,-25.391,-26.367,0
1594927400.476,-39.062,-26.367,-24.414,-21.484,0
1594927400.480,-39.062,-27.832,-21.484,-17.090,0
1594927400.484,-40.527,-35.156,-22.461,-22.461,0
1594927400.488,-42.969,-33.691,-27.344,-33.203,0
1594927400.492,-41.504,-31.250,-29.297,-31.738,0
1594927400.495,-33.203,-31.738,-23.926,-29.785,0
1594927400.499,-38.574,-31.738,-19.043,-34.180,0
1594927400.503,-46.387,-36.621,-30.273,-27.832,0
1594927400.507,-42.480,-42.480,-30.273,-28.320,0
1594927400.511,-49.316,-37.598,-22.461,-35.645,0
1594927400.525,-51.270,-34.668,-22.949,-30.762,0
1594927400.529,-49.805,-34.668,-20.508,-38.086,0
1594927400.533,-53.711,-29.297,-24.414,-41.016,0
1594927400.537,-46.875,-28.320,-24.902,-38.086,0
1594927400.541,-41.992,-27.344,-27.832,-35.156,0
1594927400.545,-41.992,-32.227,-32.227,-27.344,0
1594927400.549,-35.645,-40.527,-31.738,-30.273,0
1594927400.552,-33.203,-42.480,-34.180,-38.574,0
1594927400.556,-42.969,-40.527,-30.273,-37.598,0
1594927400.560,-49.316,-44.434,-27.832,-40.039,0
1594927400.564,-42.969,-40.039,-25.391,-34.668,0
1594927400.568,-35.645,-34.668,-28.320,-35.156,0
1594927400.562,-36.621,-36.133,-26.855,-32.227,0
1594927400.566,-42.480,-36.133,-23.438,-33.691,0
1594927400.570,-41.992,-41.016,-27.832,-41.504,0
1594927400.574,-34.668,-45.410,-32.715,-37.598,0
1594927400.578,-37.109,-40.039,-33.691,-38.086,0
1594927400.582,-44.922,-32.715,-30.762,-40.039,0
1594927400.586,-43.945,-42.969,-27.832,-33.691,0
1594927400.589,-40.039,-43.945,-30.273,-34.668,0
1594927400.593,-39.551,-44.922,-28.809,-39.062,0
1594927400.597,-36.621,-51.758,-27.832,-37.598,0
1594927400.601,-35.645,-47.852,-26.367,-41.992,0
1594927400.605,-43.457,-40.527,-24.902,-55.176,0
1594927400.618,-44.922,-45.410,-25.879,-49.316,0
1594927400.622,-45.410,-49.805,-27.832,-34.180,0
1594927400.626,-46.875,-47.363,-33.203,-30.762,0
1594927400.630,-46.387,-41.016,-33.203,-34.180,1
1594927400.634,-48.828,-36.621,-31.738,-43.457,0
1594927400.638,-41.016,-40.039,-33.203,-43.457,0
1594927400.642,-35.156,-48.828,-36.621,-36.133,0
1594927400.645,-38.086,-53.223,-36.621,-27.832,0
1594927400.649,-43.945,-46.387,-29.785,-29.297,0
1594927400.653,-48.340,-42.969,-31.250,-38.574,0
1594927400.657,-43.945,-47.363,-36.133,-39.062,0
1594927400.661,-38.086,-48.828,-36.133,-37.598,0
1594927400.656,-42.480,-48.340,-33.691,-36.133,0
1594927400.660,-46.875,-44.434,-35.645,-31.250,0
1594927400.664,-48.828,-44.434,-36.621,-31.250,0
1594927400.668,-43.457,-43.945,-33.203,-33.203,0
1594927400.672,-44.434,-43.945,-35.156,-30.762,0
1594927400.676,-50.293,-46.875,-30.273,-32.227,0
1594927400.680,-56.641,-44.434,-30.273,-35.645,0
1594927400.683,-56.152,-47.852,-31.250,-32.715,0
1594927400.687,-54.199,-51.270,-33.203,-36.621,0
1594927400.691,-49.805,-50.781,-39.062,-32.227,0
1594927400.695,-47.852,-43.945,-34.668,-25.391,0
1594927400.699,-42.969,-34.668,-28.320,-21.484,0
1594927400.712,-41.992,-28.320,-23.438,-26.855,0
1594927400.716,-46.875,-29.297,-24.414,-31.250,0
1594927400.720,-45.410,-32.227,-27.832,-25.391,0
1594927400.724,-41.504,-29.297,-20.508,-26.855,0
1594927400.728,-44.434,-29.785,-17.090,-31.738,0
1594927400.732,-47.363,-36.621,-20.996,-35.645,0
1594927400.736,-48.828,-45.898,-24.902,-35.645,0
1594927400.739,-48.828,-48.828,-30.273,-40.039,0
1594927400.743,-41.016,-41.016,-28.809,-37.109,0
1594927400.747,-41.016,-39.551,-23.438,-30.273,0
1594927400.751,-45.410,-41.992,-23.926,-43.945,0
1594927400.755,-41.016,-34.668,-26.855,-44.922,0
1594927400.768,-41.016,-35.156,-29.297,-44.434,0
1594927400.772,-45.410,-37.109,-18.066,-45.898,0
1594927400.776,-43.945,-36.621,-5.859,-40.527,0
1594927400.780,-40.039,-36.133,-17.090,-41.016,0
1594927400.784,-40.527,-35.156,-21.484,-36.621,0
1594927400.788,-36.133,-31.738,-14.160,-34.180,0
1594927400.792,-25.879,-29.785,-13.184,-26.855,0
1594927400.795,-22.461,-29.297,-19.043,-29.785,0
1594927400.799,-18.066,-25.391,-21.484,-39.062,0
1594927400.803,-22.461,-33.691,-26.855,-32.715,0
1594927400.807,-25.391,-34.180,-44.922,-23.438,0
1594927400.811,-19.043,-32.227,-47.852,-20.996,0
1594927400.806,-21.484,-36.133,-41.016,-16.602,0
1594927400.810,-28.809,-39.062,-41.992,-18.066,0
1594927400.814,-29.297,-43.945,-39.551,-27.344,0
1594927400.818,-38.086,-44.434,-34.180,-37.598,0
1594927400.822,-41.504,-42.969,-33.203,-20.996,0
1594927400.826,-40.039,-41.016,-32.715,-30.762,0
1594927400.830,-42.969,-42.969,-35.645,-45.410,0
1594927400.833,-52.734,-47.852,-36.133,-34.180,0
1594927400.837,-45.410,-40.039,-30.273,-34.668,0
1594927400.841,-33.691,-38.086,-29.297,-32.227,0
1594927400.845,-40.527,-40.039,-29.297,-32.227,0
1594927400.849,-37.109,-36.133,-29.297,-27.344,0
1594927400.845,-28.809,-35.645,-33.203,-22.949,0
1594927400.849,-39.062,-34.668,-27.832,-29.785,0
1594927400.853,-43.457,-35.156,-28.809,-31.738,0
1594927400.857,-40.527,-38.574,-34.180,-33.203,0
1594927400.861,-32.715,-40.039,-28.320,-31.250,0
1594927400.865,-32.227,-43.457,-30.273,-28.320,0
1594927400.869,-37.598,-46.387,-29.785,-36.133,0
1594927400.872,-35.645,-52.246,-20.508,-39.062,0
1594927400.876,-25.879,-62.500,-22.949,-36.621,0
1594927400.880,-27.832,-70.312,-29.785,-44.434,0
1594927400.884,-30.762,-58.594,-30.273,-45.898,0
1594927400.888,-32.227,-41.016,-24.902,-34.668,0
1594927400.900,-33.203,-39.551,-26.855,-30.762,0
1594927400.904,-33.203,-42.480,-27.344,-34.180,0
1594927400.908,-31.738,-48.340,-29.785,-36.621,0
1594927400.912,-30.273,-46.875,-39.062,-41.992,0
1594927400.916,-30.273,-45.410,-40.039,-39.062,0
1594927400.920,-31.738,-47.852,-41.504,-37.109,0
1594927400.924,-33.203,-46.387,-30.273,-40.039,0
1594927400.927,-36.621,-45.898,-23.438,-33.203,0
1594927400.931,-34.668,-43.945,-30.762,-34.668,0
1594927400.935,-29.297,-37.109,-26.367,-37.109,0
1594927400.939,-37.109,-39.062,-22.949,-36.621,0
1594927400.943,-38.574,-41.016,-23.438,-33.691,0
1594927400.937,-35.156,-35.156,-24.902,-39.062,0
1594927400.941,-40.527,-41.016,-28.320,-53.711,0
1594927400.945,-41.016,-42.480,-27.832,-51.270,0
1594927400.949,-39.551,-41.016,-28.320,-50.293,0
1594927400.953,-44.922,-43.457,-27.344,-48.828,0
1594927400.957,-45.898,-39.551,-23.926,-47.363,0
1594927400.961,-42.480,-31.738,-21.973,-47.363,0
1594927400.964,-41.016,-26.367,-20.508,-39.551,0
1594927400.968,-42.969,-23.438,-19.043,-39.551,0
1594927400.972,-39.062,-23.438,-19.043,-32.715,0
1594927400.976,-41.504,-31.250,-26.367,-27.344,0
1594927400.980,-46.387,-36.133,-26.855,-36.621,0
1594927400.993,-40.527,-34.180,-27.832,-40.039,0
1594927400.997,-37.109,-38.086,-32.715,-25.879,0
1594927401.001,-39.551,-42.480,-34.668,-23.926,0
1594927401.005,-46.387,-32.715,-28.320,-38.574,0
1594927401.009,-50.293,-31.738,-29.297,-40.039,0
1594927401.013,-46.875,-36.133,-33.203,-33.203,0
1594927401.017,-43.457,-38.574,-34.180,-41.992,0
1594927401.020,-41.016,-39.062,-36.133,-35.645,0
1594927401.024,-41.992,-37.598,-32.227,-31.738,0
1594927401.028,-42.969,-35.645,-32.715,-35.156,0
1594927401.032,-34.180,-31.250,-32.227,-33.691,0
1594927401.036,-22.949,-26.855,-27.832,-33.691,0
1594927401.031,-26.367,-24.902,-29.297,-39.551,0
1594927401.035,-30.762,-27.344,-32.715,-40.527,0
1594927401.039,-26.855,-25.879,-28.809,-33.691,0
1594927401.043,-37.598,-30.762,-26.855,-25.391,0
1594927401.047,-47.363,-36.621,-30.273,-21.484,0
1594927401.051,-50.293,-30.273,-28.320,-23.438,0
1594927401.055,-53.711,-34.180,-28.809,-33.691,0
1594927401.058,-47.363,-37.598,-25.879,-34.180,0
1594927401.062,-40.039,-37.598,-21.973,-29.297,0
1594927401.066,-47.852,-39.062,-26.367,-30.762,0
1594927401.070,-50.781,-40.527,-26.855,-33.203,0
1594927401.074,-38.086,-41.504,-27.344,-32.227,0
1594927401.087,-34.180,-43.945,-32.227,-30.273,0
1594927401.091,-36.133,-48.340,-30.273,-30.762,0
1594927401.095,-29.785,-46.875,-24.414,-32.227,0
1594927401.099,-29.785,-38.086,-26.367,-41.016,0
1594927401.103,-27.832,-35.645,-25.879,-32.227,0
1594927401.107,-25.879,-37.598,-24.902,-31.250,0
1594927401.111,-35.156,-37.598,-30.762,-36.621,0
1594927401.114,-31.250,-34.180,-36.621,-39.062,0
1594927401.118,-31.250,-34.180,-34.668,-48.828,0
1594927401.122,-41.016,-35.156,-35.156,-39.551,0
1594927401.126,-36.133,-28.809,-30.762,-34.668,0
1594927401.130,-33.691,-30.273,-21.484,-34.668,0
1594927401.125,-36.133,-32.227,-24.414,-34.668,0
1594927401.129,-39.062,-40.039,-25.391,-38.574,0
1594927401.133,-42.480,-38.574,-22.949,-37.109,0
1594927401.137,-42.969,-33.203,-32.227,-37.109,0
1594927401.141,-45.410,-39.062,-34.180,-37.598,0
1594927401.145,-42.969,-41.016,-23.438,-35.156,0
1594927401.149,-42.480,-40.039,-28.320,-35.645,0
1594927401.152,-43.945,-36.621,-34.180,-39.551,0
1594927401.156,-39.551,-36.621,-32.227,-44.434,0
1594927401.160,-42.480,-40.527,-31.738,-39.062,0
1594927401.164,-44.434,-39.551,-26.367,-34.668,0
1594927401.168,-39.062,-36.621,-23.438,-39.062,0
