timestamps,TP9,AF7,AF8,TP10,Marker0
1594927696.649,-17.090,-28.320,-21.973,-25.879,0
1594927696.653,-26.855,-32.715,-21.973,-32.227,0
1594927696.657,-35.645,-38.086,-29.785,-40.527,0
1594927696.661,-28.809,-34.180,-29.785,-43.457,0
1594927696.665,-30.273,-29.785,-29.785,-39.062,0
1594927696.669,-27.344,-32.227,-29.297,-38.574,0
1594927696.672,-18.555,-33.203,-23.438,-37.598,0
1594927696.676,-22.949,-33.691,-23.438,-39.551,0
1594927696.680,-34.180,-37.598,-32.227,-38.574,0
1594927696.684,-37.109,-42.480,-32.715,-37.109,0
1594927696.688,-32.715,-38.086,-30.273,-37.109,0
1594927696.682,-36.133,-35.645,-30.273,-35.156,0
1594927696.686,-35.156,-42.480,-31.250,-41.504,0
1594927696.690,-29.785,-44.434,-30.273,-37.598,0
1594927696.694,-33.203,-39.062,-27.344,-34.180,0
1594927696.698,-24.902,-36.133,-28.320,-33.691,0
1594927696.702,-11.230,-32.715,-29.785,-35.645,0
1594927696.706,-20.508,-33.691,-29.297,-40.039,0
1594927696.709,-26.855,-31.738,-23.926,-41.016,0
1594927696.713,-31.738,-30.762,-36.133,-30.762,0
1594927696.717,-39.551,-33.691,-46.387,-31.250,0
1594927696.721,-43.457,-36.133,-32.715,-40.039,0
1594927696.725,-41.016,-34.668,-34.668,-37.598,0
1594927696.740,-29.785,-32.227,-38.086,-39.062,0
1594927696.744,-19.043,-35.645,-35.156,-35.645,0
1594927696.748,-17.090,-32.227,-42.480,-29.297,0
1594927696.752,-30.273,-26.855,-42.969,-41.504,0
1594927696.756,-21.973,-30.762,-36.133,-46.387,0
1594927696.760,-17.090,-33.203,-39.551,-48.340,0
1594927696.764,-26.855,-34.180,-41.992,-45.898,0
1594927696.767,-23.926,-31.250,-36.621,-41.504,0
1594927696.771,-30.762,-32.227,-31.738,-43.457,2
1594927696.775,-30.273,-32.715,-32.715,-38.086,0
1594927696.779,-26.855,-33.203,-32.715,-36.621,0
1594927696.783,-30.762,-33.203,-39.551,-33.203,0
1594927696.776,-26.855,-36.621,-37.598,-34.668,0
1594927696.780,-29.785,-38.086,-28.809,-40.039,0
1594927696.784,-32.227,-31.250,-30.762,-42.969,0
1594927696.788,-27.832,-28.809,-32.227,-47.852,0
1594927696.792,-28.320,-30.762,-27.344,-42.969,0
1594927696.796,-34.668,-30.762,-23.438,-37.598,0
1594927696.800,-34.180,-28.809,-26.367,-27.344,0
1594927696.803,-39.551,-28.320,-26.855,-17.578,0
1594927696.807,-48.828,-29.297,-29.785,-10.254,0
1594927696.811,-48.828,-26.367,-35.645,-0.977,0
1594927696.815,-45.898,-22.949,-26.367,1.465,0
1594927696.819,-43.457,-23.438,-26.367,-10.254,0
1594927696.832,-35.156,-24.414,-32.227,-14.648,0
1594927696.836,-28.320,-28.809,-32.227,-10.742,0
1594927696.840,-33.203,-28.809,-25.879,-7.324,0
1594927696.844,-39.062,-25.391,-20.996,-20.508,0
1594927696.848,-34.668,-26.855,-22.461,-32.715,0
1594927696.852,-29.785,-37.598,-19.043,-32.715,0
1594927696.856,-31.738,-38.086,-20.508,-34.668,0
1594927696.859,-33.691,-34.668,-26.855,-32.715,0
1594927696.863,-31.738,-31.250,-24.414,-32.227,0
1594927696.867,-27.832,-26.855,-25.391,-38.086,0
1594927696.871,-31.250,-28.809,-28.809,-34.180,0
1594927696.875,-45.898,-30.762,-31.738,-29.785,0
1594927696.870,-52.734,-31.250,-29.297,-25.879,0
1594927696.874,-49.316,-24.902,-24.902,-29.785,0
1594927696.878,-43.457,-19.531,-25.391,-36.133,0
1594927696.882,-42.969,-22.461,-29.297,-33.691,0
1594927696.886,-35.156,-28.809,-23.926,-29.785,0
1594927696.890,-31.738,-33.203,-19.043,-30.273,0
1594927696.894,-33.691,-41.016,-21.484,-40.527,0
1594927696.897,-35.645,-56.641,-22.949,-48.828,0
1594927696.901,-38.574,-46.875,-27.344,-40.527,0
1594927696.905,-35.645,-39.551,-31.250,-35.156,0
1594927696.909,-36.133,-36.133,-27.832,-45.410,0
1594927696.913,-30.762,-30.762,-26.855,-43.457,0
1594927696.926,-42.480,-29.785,-26.855,-36.133,0
1594927696.930,-51.270,-29.785,-28.320,-33.203,0
1594927696.934,-37.109,-28.320,-30.762,-32.715,0
1594927696.938,-26.855,-25.879,-23.926,-31.738,0
1594927696.942,-25.391,-30.762,-23.926,-36.133,0
1594927696.946,-27.344,-34.180,-32.715,-41.504,0
1594927696.950,-25.879,-34.668,-28.809,-34.668,0
1594927696.953,-28.809,-29.785,-21.484,-25.879,0
1594927696.957,-35.156,-25.391,-24.414,-24.902,0
1594927696.961,-47.852,-27.832,-29.297,-30.273,0
1594927696.965,-55.664,-34.180,-30.762,-30.273,0
1594927696.969,-50.293,-40.039,-30.762,-35.156,0
1594927696.965,-39.062,-37.598,-26.855,-38.086,0
1594927696.969,-30.273,-28.809,-27.344,-33.203,0
1594927696.973,-38.574,-28.809,-33.691,-39.551,0
1594927696.977,-37.598,-28.809,-31.738,-47.852,0
1594927696.981,-31.250,-31.250,-28.320,-44.434,0
1594927696.985,-35.156,-39.062,-31.250,-44.922,0
1594927696.989,-29.297,-35.156,-32.715,-41.504,0
1594927696.992,-29.785,-28.809,-32.715,-36.133,0
1594927696.996,-45.410,-37.598,-31.250,-42.480,0
1594927697.000,-43.945,-37.109,-33.203,-36.621,0
1594927697.004,-29.785,-36.621,-35.156,-32.715,0
1594927697.008,-27.344,-38.574,-30.273,-33.203,0
1594927697.020,-30.273,-30.273,-24.902,-22.461,0
1594927697.024,-40.039,-30.273,-31.738,-18.555,0
1594927697.028,-42.480,-36.133,-28.809,-18.066,0
1594927697.032,-29.297,-28.809,-20.020,-21.973,0
1594927697.036,-23.438,-24.414,-20.020,-29.297,0
1594927697.040,-29.297,-31.250,-20.508,-26.367,0
1594927697.044,-23.438,-31.738,-26.855,-22.949,0
1594927697.047,-21.484,-26.855,-29.297,-18.066,0
1594927697.051,-29.785,-29.297,-22.949,-26.367,0
1594927697.055,-36.621,-27.832,-22.461,-33.691,0
1594927697.059,-38.574,-27.832,-30.273,-33.203,0
1594927697.063,-41.016,-29.785,-30.762,-38.086,0
1594927697.057,-40.527,-27.832,-31.250,-37.109,0
1594927697.061,-43.945,-26.367,-35.156,-35.156,0
1594927697.065,-39.062,-26.855,-31.738,-31.738,0
1594927697.069,-30.273,-27.344,-31.738,-23.438,0
1594927697.073,-38.086,-29.785,-35.645,-25.879,0
1594927697.077,-31.250,-26.367,-33.691,-19.043,0
1594927697.081,-34.668,-28.320,-30.762,-23.926,0
1594927697.084,-45.410,-27.832,-34.668,-34.668,0
1594927697.088,-42.480,-18.555,-26.367,-21.973,0
1594927697.092,-38.574,-15.137,-19.531,-17.578,0
1594927697.096,-37.598,-19.531,-17.090,-21.484,0
1594927697.100,-45.898,-26.855,-17.090,-29.297,0
1594927697.114,-62.500,-27.832,-21.973,-29.297,0
1594927697.118,-69.824,-33.203,-25.879,-27.832,0
1594927697.122,-61.035,-31.250,-30.762,-35.156,0
1594927697.126,-64.453,-33.691,-34.180,-42.969,0
1594927697.130,-67.871,-43.945,-34.668,-49.316,0
1594927697.134,-57.617,-41.016,-31.738,-41.992,0
1594927697.138,-48.828,-32.227,-30.762,-32.715,0
1594927697.141,-48.340,-28.809,-28.320,-39.062,0
1594927697.145,-45.410,-32.715,-33.203,-43.457,0
1594927697.149,-41.992,-34.180,-37.109,-41.016,0
1594927697.153,-38.086,-30.762,-30.762,-37.598,0
1594927697.157,-33.691,-32.227,-35.645,-34.180,0
1594927697.151,-36.133,-32.715,-32.715,-37.598,0
1594927697.155,-40.527,-37.109,-31.738,-39.062,0
1594927697.159,-42.969,-39.062,-37.109,-39.062,0
1594927697.163,-46.875,-37.109,-35.156,-31.250,0
1594927697.167,-46.387,-31.738,-32.227,-24.414,0
1594927697.171,-45.410,-38.574,-30.762,-30.762,0
1594927697.175,-47.363,-39.551,-29.785,-35.156,0
1594927697.178,-51.758,-33.203,-35.645,-34.668,0
1594927697.182,-50.293,-35.156,-40.527,-37.598,0
1594927697.186,-43.945,-34.180,-37.598,-33.203,0
1594927697.190,-46.387,-31.250,-34.180,-30.762,0
1594927697.194,-52.246,-34.180,-33.691,-35.156,0
1594927697.207,-43.945,-32.715,-34.668,-37.109,0
1594927697.211,-34.668,-34.668,-37.109,-33.691,0
1594927697.215,-32.715,-33.691,-39.062,-25.391,0
1594927697.219,-45.898,-27.344,-36.133,-29.785,0
1594927697.223,-46.387,-30.273,-36.621,-32.715,0
1594927697.227,-40.527,-38.086,-29.785,-29.785,0
1594927697.231,-44.922,-40.039,-21.973,-25.391,0
1594927697.234,-47.852,-39.551,-20.996,-25.879,0
1594927697.238,-49.316,-31.738,-25.879,-34.180,0
1594927697.242,-47.852,-31.250,-36.133,-27.344,0
1594927697.246,-44.922,-36.621,-34.668,-20.508,0
1594927697.250,-39.551,-32.715,-29.297,-29.785,0
1594927697.245,-41.016,-26.367,-23.926,-31.250,0
1594927697.249,-37.598,-30.273,-27.344,-20.020,0
1594927697.253,-35.645,-33.691,-32.715,-19.043,0
1594927697.257,-39.062,-35.156,-31.250,-23.926,0
1594927697.261,-47.852,-35.645,-39.551,-26.367,0
1594927697.265,-52.246,-37.598,-46.875,-26.367,0
1594927697.269,-56.152,-42.480,-39.551,-40.039,0
1594927697.272,-58.594,-36.621,-36.133,-45.898,0
1594927697.276,-51.758,-32.715,-34.668,-36.621,0
1594927697.280,-36.621,-35.156,-33.203,-33.203,0
1594927697.284,-41.504,-36.621,-34.180,-39.062,0
1594927697.288,-48.828,-38.086,-35.645,-42.480,0
1594927697.301,-32.227,-41.504,-29.297,-39.062,0
1594927697.305,-20.508,-40.527,-33.691,-41.016,0
1594927697.309,-26.367,-36.621,-35.645,-37.598,0
1594927697.313,-32.227,-33.691,-31.250,-41.992,0
1594927697.317,-26.855,-30.273,-27.832,-42.480,0
1594927697.321,-23.438,-30.762,-24.902,-35.645,0
1594927697.325,-30.273,-33.203,-22.949,-40.039,0
1594927697.328,-30.762,-26.855,-19.043,-45.898,0
1594927697.332,-32.715,-21.973,-20.996,-46.387,0
1594927697.336,-45.410,-26.367,-23.438,-44.434,0
1594927697.340,-41.992,-32.715,-26.367,-41.992,0
1594927697.344,-31.250,-31.738,-31.738,-34.668,0
1594927697.339,-26.855,-30.762,-20.020,-30.273,0
1594927697.343,-24.414,-28.809,-19.531,-31.250,0
1594927697.347,-30.762,-28.809,-27.832,-35.645,0
1594927697.351,-35.645,-28.809,-26.855,-36.621,0
1594927697.355,-37.598,-22.949,-23.438,-28.809,0
1594927697.359,-34.668,-23.438,-19.531,-23.926,0
1594927697.363,-31.250,-27.832,-23.926,-25.879,0
1594927697.366,-38.574,-26.367,-28.809,-28.809,0
1594927697.370,-43.457,-24.414,-28.809,-34.180,0
1594927697.374,-33.203,-30.762,-31.738,-25.391,0
1594927697.378,-36.133,-36.133,-37.598,-26.855,0
1594927697.382,-40.527,-40.039,-39.062,-39.062,0
1594927697.414,-31.250,-39.062,-40.039,-42.480,0
1594927697.418,-34.668,-41.992,-37.598,-41.504,0
1594927697.422,-36.621,-37.598,-32.227,-41.016,0
1594927697.426,-28.809,-27.832,-26.855,-38.574,0
1594927697.430,-26.855,-24.414,-22.949,-26.367,0
1594927697.434,-32.227,-29.297,-23.438,-28.809,0
1594927697.438,-35.645,-39.062,-27.832,-35.156,0
1594927697.441,-36.621,-41.992,-36.621,-39.062,0
1594927697.445,-37.109,-35.645,-31.250,-45.898,0
1594927697.449,-26.367,-21.484,-30.273,-42.969,0
1594927697.453,-23.438,-23.438,-29.785,-35.645,0
1594927697.457,-28.320,-32.715,-26.855,-24.902,0
1594927697.432,-29.297,-30.762,-28.809,-23.438,0
1594927697.436,-38.574,-24.902,-30.762,-34.180,0
1594927697.440,-41.016,-19.043,-30.762,-44.434,0
1594927697.444,-41.992,-20.996,-26.367,-33.203,0
1594927697.448,-47.363,-26.855,-27.832,-28.320,0
1594927697.452,-53.711,-28.320,-24.414,-37.109,0
1594927697.456,-53.711,-28.809,-20.996,-42.969,0
1594927697.459,-44.434,-38.574,-20.996,-39.551,0
1594927697.463,-42.480,-38.086,-26.367,-37.109,0
1594927697.467,-47.852,-30.273,-28.320,-36.133,0
1594927697.471,-44.922,-30.273,-23.926,-36.133,0
1594927697.475,-40.527,-33.691,-21.973,-41.504,0
1594927697.489,-39.062,-37.109,-27.344,-45.410,0
1594927697.493,-37.598,-32.715,-31.250,-45.410,0
1594927697.497,-41.016,-36.133,-34.668,-38.086,0
1594927697.501,-42.969,-35.156,-29.297,-36.621,0
1594927697.505,-40.527,-24.414,-26.367,-45.898,0
1594927697.509,-41.992,-28.809,-28.320,-42.480,0
1594927697.513,-54.688,-35.645,-28.809,-37.598,0
1594927697.516,-64.941,-32.227,-22.949,-34.180,0
1594927697.520,-64.453,-31.738,-14.648,-33.691,0
1594927697.524,-57.617,-33.691,-19.531,-36.133,0
1594927697.528,-44.922,-32.715,-24.414,-34.180,0
1594927697.532,-39.551,-30.273,-25.391,-37.109,0
1594927697.526,-38.086,-34.180,-24.414,-38.574,0
1594927697.530,-31.250,-37.109,-29.785,-37.598,0
1594927697.534,-40.527,-31.738,-31.250,-41.992,0
1594927697.538,-54.688,-31.250,-27.832,-45.898,0
1594927697.542,-45.898,-32.227,-30.273,-40.039,1
1594927697.546,-38.086,-29.785,-34.180,-34.180,0
1594927697.550,-39.062,-30.273,-34.180,-35.645,0
1594927697.553,-37.109,-25.391,-29.297,-33.691,0
1594927697.557,-30.762,-23.438,-27.832,-39.551,0
1594927697.561,-35.645,-31.738,-36.133,-39.551,0
1594927697.565,-45.410,-31.250,-36.133,-40.039,0
1594927697.569,-44.922,-23.926,-35.156,-56.641,0
1594927697.582,-23.438,-25.879,-36.133,-59.082,0
1594927697.586,-4.395,-29.785,-32.715,-57.617,0
1594927697.590,-19.043,-41.016,-30.762,-56.152,0
1594927697.594,-34.668,-39.062,-29.297,-57.129,0
1594927697.598,-39.062,-35.156,-27.832,-41.504,0
1594927697.602,-33.691,-33.203,-27.832,-26.855,0
1594927697.606,-30.273,-31.738,-29.297,-25.879,0
1594927697.609,-35.156,-35.156,-25.391,-20.020,0
1594927697.613,-34.668,-38.086,-20.020,-23.438,0
1594927697.617,-27.832,-46.875,-23.926,-32.715,0
1594927697.621,-20.508,-39.062,-31.250,-32.715,0
1594927697.625,-21.973,-34.180,-36.133,-25.391,0
1594927697.620,-24.414,-35.645,-30.762,-20.996,0
1594927697.624,-21.484,-29.297,-26.367,-24.902,0
1594927697.628,-20.996,-23.926,-24.414,-24.902,0
1594927697.632,-24.902,-24.902,-24.902,-27.344,0
1594927697.636,-26.367,-30.762,-29.297,-31.250,0
1594927697.640,-21.484,-32.227,-30.273,-35.156,0
1594927697.644,-15.625,-33.203,-28.320,-32.227,0
1594927697.647,-16.602,-32.715,-27.344,-33.691,0
1594927697.651,-24.414,-33.203,-26.367,-36.621,0
1594927697.655,-37.598,-38.086,-35.156,-30.762,0
1594927697.659,-36.621,-38.086,-41.992,-32.227,0
1594927697.663,-26.367,-39.551,-27.344,-30.273,0
1594927697.676,-25.391,-37.109,-23.438,-31.250,0
1594927697.680,-29.297,-32.715,-32.227,-37.109,0
1594927697.684,-30.273,-31.250,-35.645,-25.391,0
1594927697.688,-22.949,-25.391,-30.273,-22.461,0
1594927697.692,-25.391,-29.297,-31.250,-34.180,0
1594927697.696,-33.691,-32.227,-47.852,-40.527,0
1594927697.700,-27.344,-32.227,-43.457,-40.039,0
1594927697.703,-25.391,-41.504,-28.320,-38.086,0
1594927697.707,-20.996,-35.645,-28.809,-38.574,0
1594927697.711,-24.414,-26.367,-30.273,-39.062,0
1594927697.715,-30.273,-29.785,-32.715,-42.969,0
1594927697.719,-29.297,-37.598,-35.645,-47.852,0
1594927697.715,-35.156,-37.598,-32.715,-45.898,0
1594927697.719,-30.273,-32.715,-33.691,-45.410,0
1594927697.723,-29.785,-32.227,-28.809,-43.945,0
1594927697.727,-36.133,-34.668,-28.320,-33.203,0
1594927697.731,-34.668,-35.645,-34.668,-31.738,0
1594927697.735,-41.992,-32.715,-30.762,-42.969,0
1594927697.739,-41.992,-35.156,-23.926,-41.992,0
1594927697.742,-35.645,-34.668,-20.996,-38.086,0
1594927697.746,-32.227,-32.227,-32.715,-43.457,0
1594927697.750,-36.621,-38.086,-34.668,-36.621,0
1594927697.754,-34.668,-39.551,-27.344,-38.086,0
1594927697.758,-32.227,-36.621,-22.949,-38.086,0
1594927697.770,-28.320,-34.180,-22.949,-25.391,0
1594927697.774,-19.043,-38.086,-24.902,-21.973,0
1594927697.778,-20.996,-35.156,-25.391,-27.344,0
1594927697.782,-15.625,-35.645,-24.414,-30.762,0
1594927697.786,-19.531,-42.969,-21.973,-23.438,0
1594927697.790,-32.227,-39.551,-22.461,-29.785,0
1594927697.794,-40.039,-34.668,-26.855,-36.133,0
1594927697.797,-32.227,-36.621,-30.762,-34.668,0
1594927697.801,-23.926,-32.715,-20.508,-35.645,0
1594927697.805,-30.762,-27.344,-19.043,-30.762,0
1594927697.809,-29.785,-28.809,-23.926,-28.320,0
1594927697.813,-36.621,-34.668,-28.809,-34.668,0
1594927697.808,-41.992,-34.180,-26.367,-37.598,0
1594927697.812,-33.691,-37.598,-22.949,-38.086,0
1594927697.816,-20.508,-30.273,-23.438,-41.992,0
1594927697.820,-18.066,-24.414,-22.461,-37.109,0
1594927697.824,-26.855,-27.344,-31.250,-39.062,0
1594927697.828,-23.926,-24.414,-32.227,-36.133,0
1594927697.832,-21.484,-21.973,-28.809,-31.250,0
1594927697.835,-32.227,-25.879,-28.809,-36.621,0
1594927697.839,-29.785,-30.273,-23.926,-33.203,0
1594927697.843,-21.973,-21.973,-25.879,-20.020,0
1594927697.847,-27.344,-19.531,-23.438,-19.531,0
1594927697.851,-33.203,-29.785,-23.438,-34.180,0
1594927697.864,-39.062,-30.762,-26.855,-34.180,0
1594927697.868,-33.691,-29.785,-26.367,-31.738,0
1594927697.872,-31.738,-31.250,-25.391,-28.320,0
1594927697.876,-37.598,-28.809,-27.832,-21.484,0
1594927697.880,-41.016,-28.809,-28.320,-22.461,0
1594927697.884,-39.551,-34.180,-28.320,-30.273,0
1594927697.888,-38.086,-39.062,-32.227,-32.227,0
1594927697.891,-44.434,-33.691,-29.785,-33.691,0
1594927697.895,-41.016,-31.250,-24.902,-44.434,0
1594927697.899,-34.668,-39.062,-25.391,-50.781,0
1594927697.903,-30.762,-40.527,-28.320,-47.363,0
1594927697.907,-20.508,-36.621,-29.785,-39.551,0
1594927697.901,-20.508,-34.668,-28.320,-42.480,0
1594927697.905,-32.227,-38.086,-32.715,-47.852,0
1594927697.909,-40.039,-39.551,-32.227,-42.480,0
1594927697.913,-33.691,-38.086,-26.855,-33.203,0
1594927697.917,-30.273,-35.156,-27.344,-23.926,0
1594927697.921,-41.016,-36.133,-28.320,-24.902,0
1594927697.925,-35.645,-38.574,-22.949,-28.320,0
1594927697.928,-36.621,-32.715,-22.461,-24.902,0
1594927697.932,-50.781,-28.320,-36.621,-31.250,0
1594927697.936,-44.434,-33.203,-38.574,-33.203,0
1594927697.940,-39.062,-31.250,-33.691,-34.668,0
1594927697.944,-31.738,-24.414,-33.691,-40.039,0
1594927697.958,-21.973,-21.973,-36.133,-40.527,0
1594927697.962,-23.438,-27.344,-41.992,-37.598,0
1594927697.966,-22.949,-27.832,-42.480,-34.180,0
1594927697.970,-27.832,-29.297,-34.668,-36.621,0
1594927697.974,-36.621,-35.156,-34.668,-37.598,0
1594927697.978,-36.621,-36.133,-38.574,-34.668,0
1594927697.982,-28.809,-33.203,-36.621,-33.691,0
1594927697.985,-30.762,-30.273,-29.785,-27.832,0
1594927697.989,-37.598,-25.879,-28.320,-24.414,0
1594927697.993,-33.691,-28.320,-27.832,-28.320,0
1594927697.997,-30.762,-32.715,-30.762,-37.109,0
1594927698.001,-30.273,-23.438,-35.645,-33.203,0
1594927697.995,-24.414,-14.648,-27.832,-21.973,0
1594927697.999,-27.344,-20.020,-22.461,-20.508,0
1594927698.003,-28.809,-27.344,-26.855,-24.902,0
1594927698.007,-23.926,-26.367,-25.879,-30.273,0
1594927698.011,-36.621,-28.809,-24.902,-30.762,0
1594927698.015,-43.945,-31.250,-27.832,-29.297,0
1594927698.019,-38.574,-28.320,-33.203,-25.879,0
1594927698.022,-37.598,-33.203,-28.320,-23.438,0
1594927698.026,-36.621,-31.738,-26.367,-29.785,0
1594927698.030,-31.738,-30.273,-33.691,-30.273,0
1594927698.034,-28.809,-26.367,-33.691,-32.715,0
1594927698.038,-33.203,-24.902,-31.738,-34.668,0
1594927698.051,-41.992,-26.367,-32.227,-37.109,0
1594927698.055,-43.945,-29.785,-32.715,-43.945,0
1594927698.059,-38.574,-34.180,-29.785,-44.434,0
1594927698.063,-42.969,-38.086,-31.250,-46.387,0
1594927698.067,-49.316,-36.621,-37.109,-55.664,0
1594927698.071,-45.898,-32.227,-36.621,-55.176,0
1594927698.075,-38.574,-34.180,-35.156,-50.781,0
1594927698.078,-36.621,-39.551,-40.527,-50.293,0
1594927698.082,-35.645,-38.086,-37.598,-53.223,0
1594927698.086,-38.086,-30.762,-29.297,-52.246,0
1594927698.090,-44.922,-31.250,-30.762,-45.410,0
1594927698.094,-47.852,-31.250,-31.738,-49.805,0
1594927698.089,-47.852,-26.855,-30.762,-49.805,0
1594927698.093,-44.922,-27.832,-18.555,-37.598,0
1594927698.097,-45.898,-27.832,-17.090,-41.992,0
1594927698.101,-57.129,-29.785,-23.438,-41.504,0
1594927698.105,-56.641,-30.273,-21.973,-38.574,0
1594927698.109,-43.945,-25.879,-25.879,-41.016,0
1594927698.113,-37.109,-25.879,-28.320,-38.574,0
1594927698.116,-44.434,-28.809,-29.297,-39.551,0
1594927698.120,-50.781,-30.762,-35.156,-39.551,0
1594927698.124,-41.992,-32.227,-36.133,-36.621,0
1594927698.128,-30.273,-25.391,-28.809,-39.062,0
1594927698.132,-27.832,-20.020,-29.785,-33.691,0
1594927698.145,-32.715,-21.973,-31.738,-29.297,0
1594927698.149,-42.969,-24.902,-28.320,-31.738,0
1594927698.153,-42.480,-29.785,-21.973,-24.902,0
1594927698.157,-43.945,-26.367,-19.043,-26.367,0
1594927698.161,-51.270,-25.391,-23.926,-30.273,0
1594927698.165,-46.875,-26.367,-26.367,-36.133,0
1594927698.169,-48.340,-28.809,-31.738,-43.945,0
1594927698.172,-51.758,-35.156,-33.691,-41.992,0
1594927698.176,-57.129,-41.992,-30.762,-48.340,0
1594927698.180,-65.430,-37.109,-28.809,-58.594,0
1594927698.184,-60.059,-30.762,-26.855,-50.293,0
1594927698.188,-53.711,-30.273,-32.227,-40.039,0
1594927698.184,-51.270,-29.785,-34.180,-46.387,0
1594927698.188,-47.852,-25.391,-33.691,-49.316,0
1594927698.192,-52.246,-23.926,-33.203,-51.270,0
1594927698.196,-49.805,-27.832,-29.297,-50.293,0
1594927698.200,-39.551,-30.273,-28.320,-41.992,0
1594927698.204,-45.898,-32.715,-26.367,-44.434,0
1594927698.208,-49.316,-36.621,-24.414,-51.758,0
1594927698.211,-48.340,-33.691,-26.855,-54.688,0
1594927698.215,-51.758,-30.273,-34.180,-44.922,0
1594927698.219,-56.152,-36.621,-41.504,-34.668,0
1594927698.223,-54.688,-40.039,-34.668,-36.621,0
1594927698.227,-40.039,-43.945,-32.227,-42.480,0
1594927698.239,-25.879,-41.016,-38.086,-44.922,0
1594927698.243,-31.250,-41.504,-35.156,-40.039,0
1594927698.247,-24.902,-43.945,-30.762,-32.227,0
1594927698.251,-15.625,-40.039,-31.738,-33.203,0
1594927698.255,-21.973,-37.598,-29.297,-34.668,0
1594927698.259,-32.715,-36.133,-29.297,-40.039,0
1594927698.263,-36.133,-39.062,-38.086,-41.016,0
1594927698.266,-29.297,-49.805,-36.621,-35.645,0
1594927698.270,-26.367,-47.363,-26.367,-39.551,0
1594927698.274,-23.438,-34.668,-32.227,-42.969,0
1594927698.278,-17.090,-39.062,-40.527,-47.363,0
1594927698.282,-20.020,-44.434,-40.527,-43.945,0
1594927698.276,-24.902,-45.410,-36.621,-42.969,0
1594927698.280,-27.344,-47.363,-37.109,-48.828,0
1594927698.284,-32.715,-46.387,-36.621,-43.945,0
1594927698.288,-40.527,-39.551,-36.133,-42.969,0
1594927698.292,-43.457,-38.574,-31.738,-40.527,0
1594927698.296,-36.621,-38.574,-30.762,-41.016,0
1594927698.300,-22.461,-40.527,-32.227,-54.688,0
1594927698.303,-15.625,-44.922,-26.855,-55.176,0
1594927698.307,-17.090,-32.227,-28.809,-46.875,0
1594927698.311,-14.160,-27.344,-30.762,-40.039,0
1594927698.315,-20.020,-32.715,-25.879,-35.645,0
1594927698.319,-30.762,-35.156,-26.855,-29.785,0
1594927698.333,-35.156,-29.297,-25.391,-30.273,0
1594927698.337,-32.715,-28.809,-22.461,-24.414,0
1594927698.341,-42.480,-34.668,-29.297,-17.578,0
1594927698.345,-38.574,-35.645,-24.414,-21.973,2
1594927698.349,-29.297,-33.203,-20.508,-21.973,0
1594927698.353,-31.250,-34.180,-24.902,-27.832,0
1594927698.357,-32.227,-33.203,-31.250,-30.762,0
1594927698.360,-38.086,-31.250,-30.273,-32.227,0
1594927698.364,-37.598,-31.250,-37.109,-35.156,0
1594927698.368,-36.621,-34.668,-40.527,-34.668,0
1594927698.372,-36.621,-42.969,-26.367,-33.691,0
1594927698.376,-38.574,-40.039,-29.297,-32.715,0
1594927698.370,-41.504,-35.156,-30.273,-36.621,0
1594927698.374,-37.598,-31.738,-28.320,-42.969,0
1594927698.378,-27.832,-31.738,-23.926,-43.945,0
1594927698.382,-28.809,-47.363,-23.926,-41.992,0
1594927698.386,-37.598,-43.945,-28.320,-41.504,0
1594927698.390,-36.133,-34.180,-27.344,-44.434,0
1594927698.394,-27.832,-34.180,-23.438,-40.527,0
1594927698.397,-34.668,-33.203,-21.484,-39.062,0
1594927698.401,-41.992,-33.691,-29.297,-41.992,0
1594927698.405,-39.062,-34.180,-34.180,-33.691,0
1594927698.409,-40.527,-31.738,-41.016,-31.250,0
1594927698.413,-34.180,-32.227,-54.688,-36.133,0
1594927698.426,-25.391,-35.156,-46.875,-33.203,0
1594927698.430,-17.578,-30.762,-35.156,-30.273,0
1594927698.434,-24.414,-29.297,-37.598,-29.785,0
1594927698.438,-28.320,-26.855,-28.809,-29.297,0
1594927698.442,-20.996,-29.785,-30.273,-33.203,0
1594927698.446,-20.020,-36.133,-33.203,-36.133,0
1594927698.450,-20.020,-35.156,-27.832,-29.785,0
1594927698.453,-20.996,-28.809,-26.367,-26.367,0
1594927698.457,-29.785,-27.832,-26.855,-33.203,0
1594927698.461,-30.273,-26.855,-29.785,-38.086,0
1594927698.465,-20.508,-25.879,-29.785,-33.691,0
1594927698.469,-9.766,-26.855,-28.809,-32.227,0
1594927698.464,-15.625,-28.320,-28.320,-35.645,0
1594927698.468,-33.203,-36.621,-27.344,-30.762,0
1594927698.472,-43.457,-41.504,-28.809,-32.227,0
1594927698.476,-39.062,-38.086,-29.785,-30.762,0
1594927698.480,-31.738,-35.645,-32.715,-24.414,0
1594927698.484,-24.414,-33.203,-34.180,-23.926,0
1594927698.488,-15.625,-28.809,-26.367,-29.785,0
1594927698.491,-21.484,-21.973,-26.855,-35.645,0
1594927698.495,-25.391,-18.066,-27.832,-29.785,0
1594927698.499,-16.602,-14.648,-25.879,-23.926,0
1594927698.503,-20.508,-12.695,-19.043,-27.344,0
1594927698.507,-22.461,-14.648,-18.066,-28.320,0
1594927698.520,-20.020,-20.508,-25.391,-33.203,0
1594927698.524,-27.832,-24.902,-29.297,-38.574,0
